source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,absolute_g_observed,recovery_probability,lookback_Myr,implied_velocity_km_s,in_velocity_window,is_runaway_candidate,false_positive_rate_at_separation
2166259703139306112,311.98343003720095,45.554760275571574,85.20868901971194,1.27362483419517,0.7644518862973178,0.014763714,-0.49352307149748975,-1.5756382244309544,8.754582,2.2062063,-2.2929926,1.0,4.406779661016949,27.05603270402174,True,True,0.015561015561015561
2070446954224019072,310.5769055483827,45.767827770610786,84.76397055869022,2.1759005567393626,0.5131066861656887,0.011045653,-1.5621974235496219,-0.8719638935276368,9.7513895,1.6459503,-1.2961855,1.0,3.8983050847457625,27.887617434729016,True,True,0.019555555555555555
2166265681734065408,311.9453650626697,45.685640968971406,85.29378078782021,1.376589915512759,0.6371517845795318,0.012139912,0.16809266219216937,-0.12627125199520087,10.798154,2.290082,-0.24942112,1.0,3.0508474576271185,39.038555929636914,True,True,0.015561015561015561
2070657510694486272,307.3088449538688,44.517620721442675,82.37870083912482,3.270641314784647,0.6299274108941384,0.010563863,-3.2607461625285596,-1.269640903960789,10.843851,0.9129572,-0.20372391,1.0,2.796610169491525,23.784407934465214,True,True,0.04978165938864629
2074539817555034112,302.74279831033766,41.352736780116864,77.87159723466608,4.246582692791506,0.6050840275372477,0.023788575,-5.871592403381577,-4.651011239140742,7.984029,0.19704962,-3.0635462,1.0,3.6440677966101696,24.40579639385108,True,True,0.019555555555555555
2067571937468635264,305.79490881008,40.8749358791465,78.7596242559923,2.0719258921911807,0.5534552793840275,0.03243161,-4.197057112813435,-4.898014412557426,8.095227,1.3608575,-2.9523478,1.0,1.9491525423728813,12.299357858879638,True,True,0.13333333333333333
2081261372633822592,305.1165394492402,43.854515794667826,80.93024885994805,4.177121203851718,0.537821526012911,0.023740439,-4.2745874812336995,-1.8737162538334777,6.641317,0.7149215,-4.406258,1.0,3.2203389830508473,22.255943169577172,True,True,0.04978165938864629
2061130173722073088,305.9980721808377,38.52997715675512,76.92757321927746,0.5992240296976603,0.5501299779499822,0.012503458,-3.4749859115977957,-5.802897187822559,9.952443,1.0406313,-1.0951319,1.0,4.745762711864407,12.83335338888384,True,True,0.04978165938864629
2067323928874639872,307.21077387176155,39.98175810889261,78.65492603619403,0.6761018772806433,0.5765885070855488,0.040082447,-3.3040202635313056,-6.020996808036738,6.333458,4.0759506,-4.714117,1.0,0.9322033898305084,13.881491408186289,True,True,0.20689655172413793
2061130757837456000,305.94148811722664,38.50084993598176,76.87829815125995,0.6187379947340788,0.5488300313062061,0.011661846,-3.455255727633219,-5.881757642643109,8.793525,1.3597631,-2.2540503,1.0,4.661016949152542,13.300598070337447,True,True,0.04978165938864629
2070636448174993024,307.6456889736945,44.31524347621753,82.35567967969016,2.9570885396594413,0.5603243960923274,0.016682057,-2.5063531926388367,1.0613117769940068,6.714795,1.2680464,-4.33278,1.0,1.5254237288135593,41.31393321789501,True,True,0.04978165938864629
2056064517497753856,307.33634826487867,34.09592608083045,73.94046190414329,-2.8512069676343796,0.7264392958293293,0.04418591,-2.675662967991901,-17.707393534231976,10.186398,4.673442,-0.86117744,1.0,1.7796610169491525,102.81659884055317,False,False,0.006244424620874219
2072463114973520128,299.9028568197495,38.932091960814226,74.65734326647149,4.796990359719023,0.5860001205376103,0.014275581,-6.795980492992553,-6.462101760603453,10.64074,2.2762175,-0.4068346,1.0,4.661016949152542,35.46413427916025,True,True,0.006244424620874219
2166696759016381312,312.20587315979316,47.27165717703716,86.63993753584431,2.2352609177281844,0.8899564191688422,0.00981729,1.7361391576391523,3.2232011372626714,10.839719,1.4316568,-0.20785618,1.0,2.4576271186440675,67.2037152059673,True,True,0.006244424620874219
2162780504765302272,316.7806693973703,46.000229484424544,87.72629919795867,-0.974006153645748,0.5998945196591137,0.015578745,5.960827192067953,1.1306078808550892,9.438577,2.6016684,-1.6089983,1.0,2.4576271186440675,78.59646335475247,True,True,0.006244424620874219
