source_id,subgroup,mass,av_wp3,av_optical_only,av_nir_only,av_optical_minus_nir,residual_G,residual_BP,residual_RP,residual_J,residual_H,residual_Ks
2067832315564131584,CygOB2-A,2.567359151970117,5.59189803908367,5.866427628415293,5.794247031962503,0.07218059645278974,0.2545836580990313,0.27094052065200974,0.18084168802599668,0.0439448864133965,0.05283065993800816,0.0303057083824935
2067832384283611648,CygOB2-C,7.528742766368179,5.793851559843473,7.764885172679078,8.003715248380306,-0.2388300757012285,1.7562101952928053,1.925220186085219,1.4625971432875993,0.8042551098362131,0.3569217532589908,-0.016137487200564272
2067832418643353344,CygOB2-A,5.962,5.517816541100453,6.001748972653375,5.861667908706783,0.14008106394659148,0.5106679420972682,0.4624032681886082,0.2726629448776785,0.0610178477041565,0.082039538611993,0.09043741639241677
2067832620504758912,CygOB2-A,2.0468207562147365,4.933592850005848,4.83076184165871,4.856613084664861,-0.025851243006151492,-0.15343108692019147,-0.14577914914040216,0.06508814687615973,-0.004722125273748895,-0.020223554202688707,-0.04255233513785906
2067832620504759040,CygOB2-B,2.135189900140496,4.946933910743399,5.065407626845347,5.038900074451955,0.026507552393391975,0.0006865024333676588,0.122431249201822,0.21605554418712822,0.08021275907347998,-0.0616057448396778,-0.08520440743644048
2067832624801782144,CygOB2-A,2.523082153381144,4.797434022884469,2.6850173258268053,2.448900165237443,0.23611716058936238,-1.7719894889262613,-2.326728203702649,-1.2726859090880458,-0.7197625254467132,-0.34630857270462867,-0.2714070811678255
2067832624801783040,CygOB2-C,20.513,5.096658019206597,5.170833531996998,5.01805296608132,0.1527805659156778,0.21174623774588583,-0.007637511221995658,-9.866789846405334e-05,-0.05636368819504782,0.010443436784198075,0.019529838684693577
2067832624801785216,CygOB2-A,2.592100287373487,4.796962598957,2.8464096085734045,2.6965095585115364,0.14990005006186813,-1.6442154236092315,-2.1373834203998996,-1.1797885620467539,-0.6604562724506727,-0.31864645685873527,-0.28038564763174845
2067832693521264896,CygOB2-A,3.2846525017435404,5.297379367606505,4.784838510155307,4.6688307634079305,0.11600774674737657,-0.3992827765776497,-0.5842487151647355,-0.3160220005512984,-0.20487389923658714,-0.07680478273552446,-0.06971946572613202
2067832762240846848,CygOB2-A,2.224063609804784,5.080928098882973,4.743869756815049,4.776778941770108,-0.032909184955059345,-0.34219951702862034,-0.3866427052060219,-0.09726331930432655,-0.07115798736490575,-0.0631363738700489,-0.05868905042570366
2067832796600491008,CygOB2-A,4.927644288178435,5.1138892167781735,3.045330558175323,2.947676827403929,0.09765373077139428,-1.6976902814456574,-2.266854954324757,-1.3107202431502678,-0.6635685350744661,-0.34392847766870305,-0.22418342197909938
